Student_ID,Gender,Age,Attendance_Percentage,Study_Hours,Previous_Grades,Parent_Education,Internet_Access,Family_Income,Extra_Activities,School_Type,Final_Exam_Score,Pass_Fail_Status,Attendance_Category,Study_Efficiency_Index,Risk_Level,Performance_Grade
STU1651,Male,15,89.98852577136111,8.470439820131448,64.00045661185626,High School,Yes,Medium,No,Private,100,Pass,Good,7.622423920486622,Medium,O
STU1283,Male,16,92.55671906135294,4.018061930743761,66.99737663936983,Bachelor's,Yes,High,Yes,Private,94,Pass,Good,3.7189862929496758,Low,O
STU1302,Female,18,97.57778120868689,2.43827984829542,82.47519441090549,High School,Yes,High,Yes,Private,97,Pass,Excellent,2.379219375625208,Low,O
STU1834,Male,17,95.22535666443706,1.626863637430232,75.51661309105866,Associate's,Yes,High,No,Private,93,Pass,Excellent,1.5491867011869727,Medium,O
STU1287,Male,15,92.49757660862076,1.0824139718738155,73.20307784454191,Bachelor's,Yes,Low,No,Public,93,Pass,Good,1.0012066928563972,Medium,O
STU1747,Male,15,86.27822705290654,3.4006293363877083,87.89022284574669,High School,No,Medium,Yes,Public,95,Pass,Good,2.934002700076336,Low,O
STU1754,Male,15,90.89815731086136,9.742300382910798,72.13119615891827,High School,Yes,Medium,No,Public,100,Pass,Good,8.855571527754906,Low,O
STU1451,Female,16,99.09951480098924,9.57022804695386,66.07526896730135,Bachelor's,Yes,Low,No,Public,100,Pass,Excellent,9.484049559879464,Low,O
STU1166,Female,17,93.01350152809708,4.8360547417753015,65.25353164535683,Associate's,Yes,Low,Yes,Private,98,Pass,Good,4.498183851140781,Low,O
STU1313,Male,16,91.74680092757296,5.208068245285146,68.03796398470871,Bachelor's,Yes,Medium,No,Public,100,Pass,Good,4.778236005173905,Low,O
STU1755,Male,18,97.74141517906116,4.364043555063131,54.22263624416651,Associate's,Yes,Medium,Yes,Public,88,Pass,Excellent,4.2654779297493155,Medium,A+
STU1473,Male,18,82.73442952875476,10.0,86.0203755953796,High School,Yes,Medium,Yes,Public,100,Pass,Borderline,8.273442952875476,Medium,O
STU1373,Male,18,89.71262761947423,1.1406025108976336,66.4326243661871,High School,No,Low,No,Private,76,Pass,Good,1.023264483219967,Medium,A
STU1415,Female,16,94.9433458555451,5.371078532217771,77.47919818438203,Bachelor's,Yes,Low,No,Public,99,Pass,Good,5.099481667016454,Low,O
STU1606,Male,16,82.90680671270184,7.007000194095691,64.66958666151439,High School,Yes,Low,No,Public,91,Pass,Borderline,5.809280107277558,Medium,O
STU1167,Male,17,88.65617681382187,1.448702792675003,72.69236666598941,Master's,Yes,High,Yes,Private,94,Pass,Good,1.2843645093807259,Medium,O
STU1678,Male,16,89.221224038119,4.179603662269493,50.81485562969152,High School,Yes,Low,Yes,Public,85,Pass,Good,3.729093547418891,Medium,A+
STU1325,Female,18,88.75076083881501,4.887363825862977,82.35451408679688,Master's,Yes,High,Yes,Private,100,Pass,Good,4.33757258041441,Low,O
STU1284,Male,15,86.57803198702133,1.3614014857858234,73.00439278338611,High School,Yes,Low,Yes,Public,83,Pass,Good,1.1786746138354338,Medium,A+
STU1894,Male,15,80.17625365780297,6.362670694851419,49.267413648889104,Master's,No,High,Yes,Public,92,Pass,Borderline,5.1013509957147685,High,O
STU1604,Male,16,89.722439075773,5.347420361674622,68.91109671378047,Bachelor's,Yes,Medium,No,Public,97,Pass,Good,4.797835976128993,Low,O
STU1182,Male,16,95.73221522843956,2.931073962796093,44.47270098184174,Master's,Yes,Medium,Yes,Public,84,Pass,Excellent,2.805982034568708,Medium,A+
STU1079,Male,15,93.48714461084175,7.27921476558633,68.35819644171913,High School,Yes,Medium,No,Private,99,Pass,Good,6.805130034437438,Low,O
STU1784,Male,17,92.66134799102842,10.0,70.54176386159715,High School,Yes,High,No,Public,100,Pass,Good,9.266134799102842,Low,O
STU1383,Female,18,94.79657516713766,2.807673035759753,62.17995019996496,Associate's,Yes,High,No,Private,86,Pass,Good,2.66157787979145,Medium,A+
STU1968,Male,16,89.84949378133881,4.746540331642619,89.90138596108872,Bachelor's,Yes,Low,No,Public,96,Pass,Good,4.264742460107973,Low,O
STU1428,Female,18,91.44562147497106,1.0,88.88759647841506,High School,No,Medium,Yes,Public,86,Pass,Good,0.9144562147497106,Medium,A+
STU1096,Female,15,83.89412529614413,4.660870875038589,72.35993086431812,High School,Yes,Medium,Yes,Public,93,Pass,Borderline,3.9101968517963632,Medium,O
STU1899,Male,16,93.90457235900368,2.648230361256836,47.8855193379424,Associate's,Yes,Low,Yes,Public,86,Pass,Good,2.48680939581953,Medium,A+
STU1350,Female,15,87.86634215114333,10.0,97.03650501061622,Associate's,Yes,Low,Yes,Public,100,Pass,Good,8.786634215114333,Low,O
STU1660,Female,16,96.77652255057392,3.6091095965966087,61.67391298679741,Bachelor's,Yes,Medium,No,Public,100,Pass,Excellent,3.4927707626252444,Medium,O
STU1757,Female,18,94.30952111617005,3.819260853375512,72.1483811416384,Associate's,Yes,Low,No,Private,90,Pass,Good,3.601926620995795,Low,O
STU1654,Female,16,92.79700261553998,3.333958449373365,79.76743876855238,Master's,Yes,Low,Yes,Private,100,Pass,Good,3.0938135094660177,Low,O
STU1171,Female,17,94.04262462873167,3.358013038287264,63.669879169375776,Bachelor's,Yes,Medium,Yes,Public,92,Pass,Good,3.1579635965803594,Medium,O
STU1528,Male,16,99.41688815779504,2.2200429269765296,69.7810473734857,Associate's,No,Medium,Yes,Public,85,Pass,Excellent,2.207097593767296,Low,A+
STU1846,Male,15,93.5321108296768,6.758863425571048,51.82925900704211,Bachelor's,Yes,High,No,Public,98,Pass,Good,6.321707630031602,Medium,O
STU1092,Female,17,92.55671906135294,2.8610728720750287,66.6119565555416,Associate's,Yes,Low,Yes,Public,90,Pass,Good,2.648115180347066,Low,O
STU1740,Male,16,79.96850371880902,3.888549237666301,59.79739217342586,Associate's,Yes,Medium,No,Public,97,Pass,Borderline,3.1096146417308956,Medium,O
STU1594,Male,15,78.01527227711141,2.6436940460029232,72.61894907431645,Associate's,Yes,High,Yes,Public,87,Pass,Borderline,2.062485108162963,Medium,A+
STU1922,Female,15,90.53644694831983,1.0,75.60898820616954,High School,Yes,High,No,Private,85,Pass,Good,0.9053644694831984,Medium,A+
STU1493,Male,15,96.91947109474096,4.895370377402399,76.31824757705995,High School,Yes,High,Yes,Public,100,Pass,Excellent,4.744567077907029,Low,O
STU1582,Female,16,90.90203850267748,4.324861443168352,70.31660359971158,Associate's,No,Low,Yes,Public,95,Pass,Good,3.9313872142563486,Low,O
STU1997,Female,18,96.0509632519434,4.24273292701102,74.22589200382188,Bachelor's,No,Low,No,Public,89,Pass,Excellent,4.0751858446014575,Low,A+
STU1201,Female,17,97.74448634792336,4.66792438989773,94.76266987398084,Bachelor's,Yes,Low,No,Public,100,Pass,Excellent,4.562638718014972,Low,O
STU1878,Female,16,91.13014602394664,4.371762017612855,64.75216968940948,Associate's,Yes,High,Yes,Public,100,Pass,Good,3.98399311047003,Medium,O
STU1554,Female,18,88.2165834071626,2.146380475700072,68.75382141714964,High School,Yes,Medium,No,Public,80,Pass,Good,1.8934635225810075,Low,A+
STU1071,Female,16,97.5867048843119,6.670164091804878,91.22653666478011,High School,No,Medium,Yes,Public,100,Pass,Excellent,6.50919334756897,Low,O
STU1793,Female,16,89.6332264783799,4.259013481824544,75.5609817717379,Associate's,Yes,Low,Yes,Private,90,Pass,Good,3.817491199908527,Low,O
STU1044,Female,17,92.02189921339294,3.7553303514735807,72.62835476643914,Associate's,No,Low,Yes,Public,91,Pass,Good,3.4557263111629735,Low,O
STU1293,Female,16,97.69824322759548,2.093181775008607,62.2490906122703,Associate's,Yes,Medium,Yes,Public,87,Pass,Excellent,2.0450018217436092,Medium,A+
STU1200,Female,15,95.60575153337608,5.773898088715622,73.48850169326425,Associate's,Yes,High,Yes,Public,100,Pass,Excellent,5.520178660487808,Low,O
STU1662,Female,16,94.1457632731784,7.997538332580722,80.54348960060719,Bachelor's,Yes,Low,Yes,Public,100,Pass,Good,7.529343506273146,Low,O
STU1744,Female,15,88.02050613333762,3.888549237666301,98.4166885474552,Associate's,Yes,Medium,No,Public,100,Pass,Good,3.4227207202379195,Low,O
STU1427,Male,15,85.87090737302665,4.2574281730283285,79.14273326201042,Associate's,Yes,Medium,Yes,Public,99,Pass,Good,3.6558922029342966,Low,O
STU1297,Female,15,92.6869602419738,1.6284162388094237,74.03094485782758,Bachelor's,Yes,High,No,Private,94,Pass,Good,1.5093295118391354,Medium,O
STU1144,Male,16,88.67149735092866,2.843917728178311,85.15851355170257,Master's,Yes,High,Yes,Public,100,Pass,Good,2.5217444330042214,Low,O
STU1954,Female,17,90.86965891888502,3.307451867795865,78.10834024881571,High School,Yes,Medium,No,Public,92,Pass,Good,3.0054702311723944,Low,O
STU1134,Male,15,93.27571125663336,4.25727799753878,52.05462343738272,Associate's,Yes,Medium,No,Public,91,Pass,Good,3.971006332376455,Medium,O
STU1950,Female,16,97.42817130097032,5.087996166552416,87.77746189822821,High School,Yes,High,Yes,Public,100,Pass,Excellent,4.957141620935491,Low,O
STU1920,Male,16,96.94679434950218,2.2794294904064487,63.01232283275945,Associate's,Yes,High,No,Public,90,Pass,Excellent,2.2098338204062453,Medium,O
STU1052,Female,16,84.47288082834106,2.3127982872279835,77.25388519492287,Associate's,Yes,Low,Yes,Public,96,Pass,Borderline,1.9536873409700077,Medium,O
STU1045,Male,18,94.9234711026489,2.2709763884272265,72.9241679518051,High School,Yes,High,No,Private,92,Pass,Good,2.1556896158166983,Low,O
STU1921,Female,17,93.9034550419348,1.0,65.32683676525437,High School,Yes,Medium,Yes,Public,84,Pass,Good,0.939034550419348,Medium,A+
STU1769,Male,16,94.85009776989637,3.5807969058382456,81.91331804032644,High School,No,High,Yes,Public,93,Pass,Good,3.396389366129,Low,O
STU1316,Female,17,88.08720217270377,9.875074381271617,71.89240409083513,High School,Yes,Low,Yes,Public,100,Pass,Good,8.698676734935605,Low,O
STU1244,Male,17,88.42318558398821,5.012423984099819,52.51477977540507,Associate's,Yes,Medium,Yes,Private,95,Pass,Good,4.432144961716919,Medium,O
STU1840,Female,15,96.3805166438722,2.482887886388081,81.8286592610484,Associate's,Yes,Medium,No,Public,95,Pass,Excellent,2.393020172588951,Low,O
STU1412,Female,15,93.23373516527542,3.639185101186247,82.15021421362805,High School,Yes,Low,No,Public,93,Pass,Good,3.3929481994141457,Low,O
STU1889,Male,17,97.10807081872916,2.401215846293873,55.65366130340816,Master's,Yes,Medium,Yes,Public,91,Pass,Excellent,2.331774384529601,Medium,O
STU1875,Male,17,100.0,7.70742896787937,86.09025798071185,High School,Yes,Medium,No,Public,96,Pass,Excellent,7.70742896787937,Low,O
STU1505,Female,16,93.46712595063286,9.808889380951443,82.72310448757753,High School,No,Medium,No,Public,100,Pass,Good,9.168086992052139,Low,O
STU1194,Female,17,88.46345265488857,4.418987704312013,68.54930267818638,Master's,Yes,Low,No,Public,96,Pass,Good,3.909189095629405,Low,O
STU1223,Male,16,91.30188596522224,3.846289324068527,66.88407822158088,Associate's,Yes,High,Yes,Public,100,Pass,Good,3.511734692553564,Low,O
STU1721,Female,15,96.03459609671108,6.969220503418308,82.83039552090389,High School,No,Medium,Yes,Public,100,Pass,Excellent,6.692862761546947,Low,O
STU1221,Female,18,92.35587772261594,3.5918720961680304,65.1049196317435,Associate's,No,Low,No,Public,86,Pass,Good,3.317305001089708,Low,A+
STU1272,Female,18,96.7843874847533,2.7799830687461164,71.86901182711861,High School,Yes,Medium,No,Public,88,Pass,Excellent,2.690589585265777,Low,A+
STU1014,Male,15,96.46961059902917,3.0033187675459176,63.38514128508946,Master's,Yes,Medium,Yes,Public,91,Pass,Excellent,2.8972899200991087,Medium,O
STU1432,Female,16,78.63851548872266,6.202687697616846,83.80708244693342,High School,Yes,Medium,Yes,Public,97,Pass,Borderline,4.8777015258075185,Medium,O
STU1632,Female,16,97.82860901044045,8.775953827651325,64.31241323836845,High School,Yes,Low,Yes,Public,100,Pass,Excellent,8.585393556989798,Medium,O
STU1868,Male,15,88.87414947507841,8.64233464971755,59.64764772013635,Master's,No,Medium,No,Public,100,Pass,Good,7.680801414726471,Medium,O
STU1212,Female,16,96.42013399760796,3.619781110983358,65.19163433271473,High School,Yes,Medium,No,Public,86,Pass,Excellent,3.4901977976302563,Low,A+
STU1018,Female,16,82.82498074043302,2.6367150691661028,79.84599867674855,Bachelor's,Yes,Low,No,Public,87,Pass,Borderline,2.18385874821692,Medium,A+
STU1154,Female,17,96.46121645052344,2.3927234130375994,77.68850773814647,Master's,No,Low,No,Public,90,Pass,Excellent,2.308050110512551,Low,O
STU1828,Male,18,94.59006369031997,5.512938144541781,65.72670062140124,Associate's,Yes,High,Yes,Private,99,Pass,Good,5.214691702130015,Low,O
STU1845,Male,18,93.88924452185248,4.312225315726368,98.32323138732085,Associate's,Yes,Medium,No,Public,100,Pass,Good,4.048715771015555,Low,O
STU1015,Male,17,97.0567767573162,7.128089257305188,92.51048585223556,High School,Yes,Low,Yes,Public,100,Pass,Excellent,6.918293677524934,Low,O
STU1074,Female,15,92.29693333149508,4.19809767287969,69.0830633270495,High School,Yes,Low,No,Private,94,Pass,Good,3.874715410328814,Low,O
STU1957,Female,17,93.59381763966856,1.3641310120851051,64.15587535502331,High School,Yes,Low,No,Public,86,Pass,Good,1.2767422918170983,Medium,A+
STU1809,Male,15,85.6166303636217,3.9958026671601217,69.70131409838106,High School,Yes,Low,No,Private,82,Pass,Good,3.421071599602218,Low,A+
STU1444,Male,16,84.52276622826577,10.0,61.24000206799942,High School,Yes,Low,No,Public,100,Pass,Borderline,8.452276622826577,Medium,O
STU1708,Female,15,91.18549536571928,1.0,83.26098506146937,Associate's,Yes,High,No,Public,93,Pass,Good,0.9118549536571927,Medium,O
STU1649,Female,17,96.56023407836508,2.9126997445008924,61.13052745677855,Bachelor's,Yes,High,No,Public,93,Pass,Excellent,2.8125096912900034,Medium,O
STU1094,Female,16,93.884670242749,5.28170080416916,40.0,Master's,Yes,Low,No,Public,95,Pass,Good,4.958707383202838,Medium,O
STU1794,Female,17,95.41179129852868,3.888549237666301,64.35845878140532,High School,Yes,Medium,Yes,Private,95,Pass,Excellent,3.7101344831826992,Medium,O
STU1345,Male,17,91.91761304261328,5.212661267387283,70.87605210132867,High School,Yes,Medium,Yes,Private,95,Pass,Good,4.7913538129792235,Low,O
STU1804,Female,16,92.29345348091704,2.32635290470613,62.11772859771627,High School,Yes,Medium,Yes,Public,89,Pass,Good,2.1470714359069145,Medium,A+
STU1759,Female,15,96.36347517960236,6.32039680840921,51.23392669657092,High School,Yes,Medium,Yes,Public,92,Pass,Excellent,6.09055400972379,Medium,O
STU1928,Female,16,97.38824409219592,1.3412095583480288,78.30368955002581,Associate's,Yes,Low,No,Public,88,Pass,Excellent,1.3061804384718412,Medium,A+
STU1216,Male,15,90.81789874949968,9.64320790263315,100.0,Master's,Yes,Medium,No,Private,100,Pass,Good,8.757758789217126,Low,O
STU1522,Male,18,77.59826866415403,4.591886826947979,78.69004585240604,Master's,Yes,Medium,Yes,Public,100,Pass,Borderline,3.5632246767289906,Medium,O
STU1397,Female,16,91.47118035359436,4.5322905573552585,58.677734422170914,Bachelor's,Yes,Medium,No,Public,90,Pass,Good,4.145739669867355,Medium,O
STU1388,Male,15,92.92604598356934,1.0,89.40104450610903,Associate's,Yes,Medium,No,Public,87,Pass,Good,0.9292604598356934,Medium,A+
STU1481,Female,17,84.10236662399619,5.361437510524167,60.65134094977833,Bachelor's,Yes,High,Yes,Public,95,Pass,Borderline,4.50909583141749,Medium,O
STU1151,Female,17,80.01748117556295,3.781032319244773,86.96862350369595,Associate's,Yes,Medium,No,Public,92,Pass,Borderline,3.0254868242936377,Medium,O
STU1969,Female,16,86.56000490075856,2.242243307902976,66.20780083623181,Bachelor's,No,Low,No,Public,87,Pass,Good,1.940885917207747,Low,A+
STU1512,Male,17,94.50100101049944,3.238428120925432,81.92332152558235,Associate's,No,Medium,No,Public,94,Pass,Good,3.0603469912800407,Low,O
STU1298,Male,15,91.38213358746846,3.601844482901164,68.1012622243173,High School,Yes,Medium,Yes,Public,93,Pass,Good,3.2914423369776045,Low,O
STU1153,Male,17,96.79044444664692,3.950970017391852,75.81175642812762,High School,Yes,High,Yes,Public,95,Pass,Excellent,3.8241614397873365,Low,O
STU1800,Female,15,98.37832509522364,1.5998669599689552,98.6192039174504,Associate's,Yes,Medium,No,Public,97,Pass,Excellent,1.5739223189693303,Medium,O
STU1303,Female,15,81.85520083598644,3.748352439938134,100.0,High School,Yes,Low,No,Private,98,Pass,Borderline,3.068221417751958,Medium,O
STU1726,Female,15,92.21969338176856,2.2587577564804864,69.65469751448539,High School,Yes,Medium,Yes,Public,85,Pass,Good,2.0830194772632193,Low,A+
STU1495,Male,17,90.23509009666611,10.0,68.4686326492638,Master's,Yes,Low,No,Private,100,Pass,Good,9.023509009666611,Low,O
STU1629,Male,15,93.62078257915584,1.954760015816987,51.67801090997913,Bachelor's,Yes,High,No,Public,83,Pass,Good,1.830061624352294,High,A+
STU1783,Male,16,84.11993985298442,8.060481179642434,54.94242375412169,Associate's,Yes,High,Yes,Public,100,Pass,Borderline,6.7804719201763435,High,O
STU1170,Female,16,97.74371728836944,2.6492684695588657,63.417017774188906,High School,Yes,Low,Yes,Public,81,Pass,Excellent,2.5894934830955294,Medium,A+
STU1416,Male,18,86.57541518441904,3.791362827177477,74.56273439627094,Master's,Yes,Low,Yes,Public,96,Pass,Good,3.2823881087766287,Low,O
STU1931,Male,16,98.3789750939636,2.428498593054153,65.9777809264044,Bachelor's,Yes,Low,No,Public,82,Pass,Excellent,2.389132026018002,Low,A+
STU1609,Female,15,82.79195634461817,8.461255275280923,67.55924058593784,Associate's,Yes,Medium,No,Private,100,Pass,Borderline,7.005238773717283,Medium,O
STU1046,Female,17,89.15216519666986,6.8847386553186976,79.11374681801145,High School,No,Medium,Yes,Private,100,Pass,Good,6.137893579348712,Low,O
STU1410,Male,18,90.2891052804749,4.092664850650137,76.49329469342199,Associate's,Yes,Low,No,Private,100,Pass,Good,3.6952304757804932,Low,O
STU1746,Female,16,95.01947459181096,7.218280405809875,53.44466497222305,Master's,Yes,High,Yes,Private,100,Pass,Excellent,6.858772116164183,Medium,O
STU1113,Female,15,91.06656201321748,2.1675924804108058,88.75617004694213,High School,No,Low,Yes,Private,80,Pass,Good,1.9739519503671454,Low,A+
STU1399,Female,17,92.9201531786308,2.0475823927738324,83.31661735928154,High School,Yes,Low,Yes,Public,91,Pass,Good,1.9026166958241186,Low,O
STU1603,Male,15,84.70149105436407,2.693712949306444,63.14932842423633,Bachelor's,Yes,Medium,Yes,Public,89,Pass,Borderline,2.2816150327870437,Medium,A+
STU1278,Female,18,89.78296497954261,7.448933593906817,83.61568493129202,High School,Yes,Low,No,Public,100,Pass,Good,6.687873439966743,Low,O
STU1497,Female,17,97.5072303422938,4.122049553572528,55.17364817092748,Associate's,Yes,Low,Yes,Public,93,Pass,Excellent,4.0192963530254575,Medium,O
STU1591,Male,17,88.70336815043395,5.415984722510408,77.8633571569975,High School,Yes,Low,Yes,Public,92,Pass,Good,4.804160867379665,Low,O
STU1381,Male,15,92.60029975496592,1.7266357410887003,78.16974991687255,High School,Yes,High,No,Public,96,Pass,Good,1.5988698719245138,Medium,O
STU1680,Female,17,92.1002372287392,2.8661431509215847,61.50432223022335,Bachelor's,Yes,Medium,Yes,Public,91,Pass,Good,2.6397246413140403,Medium,O
STU1438,Female,17,96.27415268015164,4.062503740710052,68.68901435476587,Bachelor's,Yes,Medium,Yes,Private,92,Pass,Excellent,3.9111410539680675,Low,O
STU1775,Female,17,98.61825029560832,1.4537831637396814,91.59875419823928,Associate's,Yes,High,No,Public,93,Pass,Excellent,1.4336955191722125,Medium,O
STU1647,Female,15,92.21758228908612,7.8456961772619636,82.01794201430944,High School,Yes,Medium,No,Public,100,Pass,Good,7.235111328418236,Low,O
STU1688,Male,16,90.72657165389025,1.6050445725416664,74.63569903940417,Bachelor's,Yes,Medium,Yes,Public,88,Pass,Good,1.4562019141838913,Medium,A+
STU1914,Male,16,91.49315584043008,2.096733376643949,75.66000654251674,Master's,Yes,High,No,Public,84,Pass,Good,1.9183675358511598,Low,A+
STU1311,Male,15,95.25456775752664,6.486962752397124,92.57020159949204,High School,Yes,Low,Yes,Public,100,Pass,Excellent,6.179128330387634,Low,O
STU1391,Female,15,88.1664502820878,7.82508081314682,80.16411093583591,Bachelor's,No,Medium,Yes,Public,100,Pass,Good,6.899095984656282,Low,O
STU1542,Female,15,96.64718700637933,3.888549237666301,74.86158168388553,Master's,Yes,Low,Yes,Public,100,Pass,Excellent,3.7581734535624878,Low,O
STU1406,Female,16,91.19427947210298,1.458513420597234,95.77829120499204,Associate's,Yes,Low,No,Private,88,Pass,Good,1.3300808049175705,Medium,A+
STU1103,Male,18,98.11691300135462,5.142103398291996,79.99138605400879,High School,Yes,High,Yes,Public,100,Pass,Excellent,5.045273117741858,Low,O
STU1714,Male,16,98.8936193397409,6.640276786238999,65.2704663691203,Bachelor's,No,Medium,Yes,Public,99,Pass,Excellent,6.566810048088376,Low,O
STU1239,Female,18,92.49816608189523,7.595483740577183,92.40161892479924,High School,No,Medium,No,Private,100,Pass,Good,7.025683165082432,Low,O
STU1026,Female,16,93.59106698460788,3.888549237666301,66.0043751626502,Bachelor's,Yes,Medium,Yes,Private,100,Pass,Good,3.639334721753727,Low,O
STU1857,Male,17,89.12402724069926,2.513452581677182,60.21014252520864,High School,Yes,High,Yes,Public,89,Pass,Good,2.240090163576031,Medium,A+
STU1560,Female,18,96.244638166499,5.172857025787566,56.573945723665176,Bachelor's,Yes,Medium,Yes,Private,98,Pass,Excellent,4.978597527339565,Medium,O
STU1431,Male,16,95.1872213317238,1.5584790270529212,59.297180660921725,Master's,Yes,Medium,No,Public,96,Pass,Excellent,1.4834728808893598,Medium,O
STU1159,Male,18,85.39601539126022,2.6785421079465648,52.17105131643835,High School,Yes,Low,Yes,Private,80,Pass,Good,2.2873682307634344,Medium,A+
STU1021,Female,17,77.73064624151053,3.039207913204678,61.97810874164991,High School,No,Low,No,Public,81,Pass,Borderline,2.3623959515571222,Medium,A+
STU1290,Female,15,83.10050332713601,10.0,81.0537083972484,Associate's,Yes,Medium,No,Private,100,Pass,Borderline,8.310050332713601,Medium,O
STU1588,Male,16,90.19069055813289,1.7264851176157978,58.28885676615285,High School,Yes,Low,No,Private,79,Pass,Good,1.557128849961081,Medium,A
STU1331,Male,16,95.65227128639764,3.890170874453621,80.4465711338911,Associate's,No,Low,Yes,Private,95,Pass,Excellent,3.721036798336805,Low,O
STU1760,Female,16,94.0540451116631,3.2250977295375978,81.04432679464813,Bachelor's,Yes,High,Yes,Private,98,Pass,Good,3.0333348734345145,Low,O
STU1377,Female,16,91.57999423970466,6.36538734519675,72.41834898394998,Associate's,Yes,High,No,Public,95,Pass,Good,5.829421364066074,Low,O
STU1636,Male,15,93.797058493175,2.7298445664074595,71.47193346069808,Bachelor's,Yes,Medium,No,Private,95,Pass,Good,2.560513904725964,Low,O
STU1859,Female,17,96.38805992043947,5.254750008279903,76.44996251203452,High School,Yes,Low,Yes,Private,94,Pass,Excellent,5.064951586650131,Low,O
STU1503,Male,15,90.55712239435142,5.584676484321788,71.32065495282652,Bachelor's,No,Low,Yes,Private,93,Pass,Good,5.057322319235843,Low,O
STU1745,Male,16,92.24679271929716,1.7076747661782157,47.25386274302224,High School,Yes,Low,No,Public,66,Pass,Good,1.575275201876161,High,B+
STU1980,Female,17,95.89118366660456,1.819891384256484,74.2016774245388,High School,Yes,High,No,Public,94,Pass,Excellent,1.745115389810097,Medium,O
STU1454,Female,16,92.72790637419745,9.439145739734125,57.25505693097374,Associate's,No,Medium,Yes,Public,100,Pass,Good,8.752722224064705,Medium,O
STU1120,Female,15,90.33165266140264,1.870852688547532,64.83804974261145,Master's,Yes,Low,No,Public,83,Pass,Good,1.6899721524252695,Medium,A+
STU1607,Male,15,93.51171825491316,10.0,78.07047818643501,High School,Yes,Medium,Yes,Public,100,Pass,Good,9.351171825491317,Low,O
STU1589,Male,16,90.82924068645676,7.715516607764827,73.83640700849266,High School,Yes,Medium,No,Private,100,Pass,Good,7.007945149870259,Low,O
STU1252,Male,16,90.79529600089288,3.142488183084311,91.67164660042916,Bachelor's,Yes,Medium,Yes,Private,100,Pass,Good,2.8532314476244807,Low,O
STU1580,Male,16,95.30632506790614,10.0,67.68601468025498,Associate's,Yes,Medium,No,Public,100,Pass,Excellent,9.530632506790614,Low,O
STU1648,Female,17,96.4188576483774,3.9811954287107287,64.27877919563667,High School,Yes,Low,Yes,Public,98,Pass,Excellent,3.8386231531123056,Medium,O
STU1595,Female,17,92.95786448088938,4.756537781339606,89.63616716644461,Bachelor's,Yes,High,Yes,Public,100,Pass,Good,4.421575944759974,Low,O
STU1445,Female,18,94.26913880760992,8.374028691842042,40.0,High School,Yes,Low,No,Private,92,Pass,Good,7.894124731301656,Medium,O
STU1908,Male,16,86.18837860906271,1.866876539190907,65.70781660501976,High School,Yes,Medium,Yes,Public,83,Pass,Good,1.609030619761626,Medium,A+
STU1402,Female,15,96.85238271231904,5.8831026195232585,62.571597349459886,Bachelor's,No,Low,No,Public,98,Pass,Excellent,5.697925064419133,Medium,O
STU1818,Male,17,96.2457531535682,1.2571947381710642,77.42516746140825,High School,Yes,Medium,Yes,Public,90,Pass,Excellent,1.2099965443597704,Medium,O
STU1246,Female,17,90.31612420390206,3.3598484615557496,96.32162842724289,Master's,No,High,No,Private,100,Pass,Good,3.0344849096015833,Low,O
STU1146,Male,18,96.84042157118895,2.5017548041406177,49.56116780500305,Master's,Yes,Medium,No,Public,89,Pass,Excellent,2.4227098990072466,Medium,A+
STU1351,Female,18,84.0736661476449,3.743654286012677,75.34694838098332,High School,Yes,Low,No,Public,90,Pass,Borderline,3.1474274061442973,Medium,O
STU1695,Male,16,93.86797788912988,5.175978434989911,85.40241794724886,High School,Yes,Medium,Yes,Public,99,Pass,Good,4.85858629290246,Low,O
STU1831,Male,18,80.10332814094247,3.214148212537987,60.17027404229432,Bachelor's,No,High,Yes,Public,82,Pass,Borderline,2.5746396896255406,Medium,A+
STU1612,Female,17,84.53948412251304,3.2420154217392043,54.55441739104473,High School,Yes,Medium,Yes,Private,84,Pass,Borderline,2.740783112710639,High,A+
STU1901,Male,16,88.42904774011984,1.7666463153444467,73.9159267865751,High School,Yes,Low,Yes,Public,91,Pass,Good,1.562228513595009,Medium,O
STU1222,Female,15,92.55671906135294,5.7772504801346045,97.05295183050174,Associate's,Yes,Medium,No,Public,100,Pass,Good,5.347233496368849,Low,O
STU1312,Male,18,92.1460793538219,5.0563818217981,92.23915363226624,Associate's,Yes,High,Yes,Public,100,Pass,Good,4.659257605946303,Low,O
STU1516,Male,15,93.54111749259798,2.22301524083572,70.5156817258586,High School,Yes,Medium,No,Private,87,Pass,Good,2.079433298308501,Low,A+
STU1086,Male,16,88.49465396264999,1.3241406085765757,49.09132379578638,Master's,Yes,Medium,Yes,Public,87,Pass,Good,1.1717936495387684,High,A+
STU1819,Male,17,96.79451331954688,5.227712216858292,56.11661521813153,Master's,Yes,Low,Yes,Public,100,Pass,Excellent,5.060138598054479,Medium,O
STU1672,Female,18,86.24989222284597,1.0,72.15816313064028,High School,Yes,Medium,No,Private,83,Pass,Good,0.8624989222284597,Medium,A+
STU1178,Male,15,83.80887431661247,3.153369118608974,65.98236691969831,Master's,No,Medium,No,Public,91,Pass,Borderline,2.642803161353865,Medium,O
STU1109,Male,17,93.72677251033798,4.991959433152979,88.10427301191896,High School,No,High,No,Public,97,Pass,Good,4.67880246171965,Low,O
